loop,traffic,network,location,FlowID,SrcAddress,DestAddress,Start,Count
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.044,3160
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.045,1572
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.046,5045
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.047,2242
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.048,1036
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.049,1011
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.05,1580
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.052,1210
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.053,513
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.054,89
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.055,912
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.056,75
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.057,18
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.058,19
5,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.06,2
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.009,2
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.01,1
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.011,2
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.012,1
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.013,18
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.014,38
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.015,348
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.016,535
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.017,469
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.018,502
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.019,838
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.02,2702
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.021,3895
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.022,3236
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.023,2804
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.024,3961
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.025,4344
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.026,4080
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.027,3580
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.028,4246
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.029,8938
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.03,18739
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.031,9323
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.032,13546
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.033,16696
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.034,10675
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.035,8386
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.036,6960
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.037,10008
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.038,22218
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.039,42324
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.04,12138
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.041,6959
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.042,11892
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.044,4704
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.045,5169
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.046,5315
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.047,9169
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.048,18918
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.049,4227
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.05,5655
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.052,1556
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.053,662
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.054,516
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.055,316
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.056,443
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.057,724
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.058,125
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.06,24
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.061,4
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.062,9
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.063,4
6,Full,public,loc1,1,7.0.0.2,7.0.0.5,0.064,1
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.008,1
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.009,5
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.01,8
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.011,9
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.012,20
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.013,43
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.014,110
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.015,718
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.016,1132
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.017,1252
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.018,1442
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.019,2087
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.02,4059
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.021,5262
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.022,5007
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.023,5170
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.024,6068
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.025,6629
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.026,6621
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.027,6238
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.028,6409
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.029,10403
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.03,20940
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.031,11777
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.032,15336
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.033,18800
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.034,12482
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.035,10417
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.036,8619
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.037,11413
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.038,20228
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.039,44283
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.04,12870
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.041,7752
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.042,11803
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.044,4688
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.045,5161
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.046,4841
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.047,7163
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.048,20977
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.049,3900
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.05,5327
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.052,1372
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.053,703
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.054,502
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.055,333
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.056,253
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.057,706
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.058,112
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.06,20
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.061,9
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.062,4
6,Full,public,loc1,2,7.0.0.3,7.0.0.6,0.063,3
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.008,6
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.009,6
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.01,17
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.011,24
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.012,32
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.013,51
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.014,141
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.015,4878
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.016,6989
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.017,8971
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.018,8083
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.019,4681
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.02,9248
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.021,7452
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.022,5381
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.023,5124
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.024,6439
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.025,6507
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.026,6132
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.027,6012
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.028,6352
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.029,11464
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.03,21103
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.031,12075
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.032,16169
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.033,18411
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.034,12288
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.035,9287
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.036,8334
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.037,11506
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.038,23673
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.039,42831
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.04,12036
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.041,7578
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.042,12163
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.044,4706
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.045,5055
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.046,5130
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.047,8916
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.048,17350
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.049,4170
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.05,5826
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.052,1482
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.053,675
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.054,368
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.055,278
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.056,400
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.057,418
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.058,130
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.06,11
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.061,11
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.062,2
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.063,6
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.064,2
6,Full,public,loc1,3,7.0.0.4,7.0.0.7,0.065,1
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.008,17305
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.009,19419
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.01,11173
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.011,3915
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.012,148
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.013,26
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.014,20
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.015,97824
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.016,7547
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.017,151
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.018,17
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.019,2
6,Full,public,loc1,4,7.0.0.5,7.0.0.2,0.02,2
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.008,22010
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.009,21913
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.01,15216
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.011,7564
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.012,658
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.013,100
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.014,26
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.015,106787
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.016,4756
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.017,152
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.018,6
6,Full,public,loc1,5,7.0.0.6,7.0.0.3,0.019,3
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.008,23108
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.009,23665
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.01,16901
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.011,9566
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.012,2979
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.013,4126
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.014,3556
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.015,106008
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.016,8313
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.017,196
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.018,5
6,Full,public,loc1,6,7.0.0.7,7.0.0.4,0.019,3
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.008,6
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.009,7
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.01,27
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.011,60
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.012,76
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.013,143
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.014,267
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.015,7742
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.016,6270
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.017,8494
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.018,10700
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.019,8981
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.02,5437
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.021,4623
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.022,5222
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.023,5153
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.024,6428
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.025,7335
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.026,8268
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.027,9570
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.028,10119
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.029,18602
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.03,12333
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.031,16243
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.032,13499
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.033,13264
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.034,11606
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.035,11114
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.036,11251
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.037,12272
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.038,27986
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.039,15876
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.04,12680
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.041,7386
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.042,11340
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.044,4774
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.045,4756
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.046,4525
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.047,15571
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.048,4969
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.049,3644
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.05,2760
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.052,640
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.053,433
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.054,304
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.055,335
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.056,1430
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.057,150
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.058,161
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.06,20
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.061,14
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.062,3
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.063,5
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.065,1
6,Full,public,loc1,7,7.0.0.8,7.0.0.9,0.067,3
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.008,16182
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.009,11016
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.01,10722
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.011,11354
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.012,11366
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.013,10379
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.014,11726
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.015,36156
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.016,28408
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.017,7128
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.018,5680
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.019,5307
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.02,4935
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.021,3947
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.022,3204
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.023,4339
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.024,2246
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.025,2081
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.026,422
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.027,267
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.028,200
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.029,102
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.03,57
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.031,26
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.032,10
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.033,3
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.034,2
6,Full,public,loc1,8,7.0.0.9,7.0.0.8,0.035,1
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.008,92
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.009,218
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.01,450
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.011,473
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.012,586
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.013,609
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.014,800
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.015,11257
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.016,11670
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.017,14835
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.018,12938
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.019,14100
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.02,17231
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.021,11484
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.022,8580
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.023,8698
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.024,10005
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.025,14352
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.026,17142
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.027,11853
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.028,15546
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.029,18153
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.03,11084
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.031,10189
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.032,10103
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.033,8890
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.034,10407
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.035,13725
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.036,7591
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.037,8572
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.038,10405
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.039,7081
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.04,4999
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.041,4082
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.042,7821
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.044,5633
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.045,2267
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.046,2173
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.047,2739
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.048,1620
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.049,1177
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.05,1454
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.052,649
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.053,869
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.054,267
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.055,255
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.056,346
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.057,139
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.058,84
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.06,20
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.061,19
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.062,11
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.063,10
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.064,9
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.065,6
6,Full,public,loc1,9,7.0.0.9,7.0.0.10,0.066,3
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.008,330
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.009,1260
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.01,2576
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.011,4195
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.012,3609
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.013,3708
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.014,3553
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.015,6165
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.016,3094
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.017,1861
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.018,1931
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.019,2621
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.02,3228
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.021,4064
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.022,4693
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.023,5371
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.024,4664
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.025,5223
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.026,4548
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.027,4735
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.028,6122
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.029,6263
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.03,4865
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.031,6267
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.032,6834
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.033,7259
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.034,8419
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.035,5261
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.036,3735
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.037,7831
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.038,5651
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.039,3970
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.04,4002
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.041,3563
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.042,9882
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.044,3080
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.045,1681
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.046,5574
6,Full,public,loc1,10,7.0.0.10,7.0.0.9,0.047,2195
